Facility Name,address,city,state,zip,pass fail,score
DRIP COFFEE CO,14000 FRUITDALE AV,SARATOGA,CA,95070,Pass*,90*
MCAULIFFE ELEMENTARY SCHOOL,12211 TITUS AV,SARATOGA,CA,95070,Pass,98
SARATOGA SCHOOL,14592 OAK ST,SARATOGA,CA,95070,Pass,100
MINICAKES BY TASHA,20506 SARATOGA-LOS GATOS RD,SARATOGA,CA,95070,Pass,96
STARBUCKS COFFEE #10253,14410 BIG BASIN WY,SARATOGA,CA,95070,Pass,100
INDO CAFE,14443 BIG BASIN WY,SARATOGA,CA,95070,Pass,95
YOLATEA OF SARATOGA,14482 BIG BASIN WY,SARATOGA,CA,95070,Pass,95
WHIMSY,14510 BIG BASIN WY,SARATOGA,CA,95070,Pass*,97*
GLUTEN FREE GOURMET,14510 BIG BASIN WY,SARATOGA,CA,95070,Pass,93
BELLA SARATOGA,14503 BIG BASIN WY,SARATOGA,CA,95070,Pass,81
HONG'S GOURMET,14510 BIG BASIN WY,SARATOGA,CA,95070,Pass*,87*
MASU JAPANESE BISTRO,14510 BIG BASIN WY,SARATOGA,CA,95070,Pass*,89*
BIG BASIN CAFE,14471 BIG BASIN WY,SARATOGA,CA,95070,Pass*,84*
BLUE ROCK SHOOT,14523 BIG BASIN WY,SARATOGA,CA,95070,Pass,91
STILETTOS WINE BAR,14527 BIG BASIN WY,SARATOGA,CA,95070,Pass,90
SARATOGA CHOCOLATES,14572 BIG BASIN WY,SARATOGA,CA,95070,Pass,98
BASIN THE,14572 BIG BASIN WY,SARATOGA,CA,95070,Pass*,94*
PLUMED HORSE RESTAURANT,14555 BIG BASIN WY,SARATOGA,CA,95070,Pass,87
SENT SOVI,14583 BIG BASIN WY,SARATOGA,CA,95070,Pass,87
SARATOGA HIGH SCHOOL,20300 HERRIMAN AV,SARATOGA,CA,95070,Pass,100
ARGONAUT ELEMENTARY SCHOOL,13200 SHADOW MOUNTAIN WY ,SARATOGA,CA,95070,Pass,98
FOOTHILL ELEMENTARY SCHOOL,13919 LYNDE LN,SARATOGA,CA,95070,Pass,98
HAKONE LOWER HOUSE,21000 BIG BASIN WY,SARATOGA,CA,95070,Pass,98
SAFEWAY #919 DELI,12876 SARATOGA-SUNNYVALE RD,SARATOGA,CA,95070,Pass,98
SAFEWAY #919 BAKERY,12876 SARATOGA-SUNNYVALE RD,SARATOGA,CA,95070,Pass,89
STARBUCK'S,12876 SARATOGA-SUNNYVALE RD,SARATOGA,CA,95070,Pass,95
AFC SUSHI @ SAFEWAY #919,12876 SARATOGA SUNNYVALE RD,SARATOGA,CA,95070,Pass,100
BLUE HILLS ELEMENTARY SCHOOL,12300 DESANKA AV,SARATOGA,CA,95070,Pass,95
MOUNTAIN MIKE'S,12850 SARATOGA-SUNNYVALE RD,SARATOGA,CA,95070,Pass,66
STARBUCKS COFFEE #5417,12960 SARATOGA-SUNNYVALE RD,SARATOGA,CA,95070,Pass,93
TOGO'S EATERY,12888 SARATOGA-SUNNYVALE RD,SARATOGA,CA,95070,Pass,91
SARATOGA BAGELS,12840 SARATOGA-SUNNYVALE RD,SARATOGA,CA,95070,Pass,73
JAKE'S RESTAURANT,12175 SARATOGA-SUNNYVALE RD,SARATOGA,CA,95070,Pass,98
VINEYARD TERRACE @ MOUNTAIN WINERY,14831 PIERCE RD,SARATOGA,CA,95070,Pass*,96*
THE WINERY BUILDING @ THE MOUNTAIN WINERY,14831 PIERCE RD,SARATOGA,CA,95070,Pass*,81*
"MOUNTAIN WINERY, THE",14831 PIERCE RD,SARATOGA,CA,95070,Pass,94
WALDEN WEST,15555 SANBORN RD,SARATOGA,CA,95070,Pass,96
CAMP SARATOGA,24500 BIG BASIN WY,SARATOGA,CA,95070,Pass,98
ST-SLAVIANSKII DOM,650 MAYFIELD AV,STANFORD,CA,94305,Pass,100
ST- PI BETA PHI,517 COWELL LN,STANFORD,CA,94305,Pass,97
ST-DOLORES HOUSE,717 DOLORES ST,STANFORD,CA,94305,Pass,97
ST-TERRA HOUSE,539 COWELL LN,STANFORD,CA,94305,Pass,98
ST-ROTH HOUSE,713 SANTA YNEZ ST,STANFORD,CA,94305,Pass,100
ST-KAPPA ALPHA THETA,585 COWELL LN,STANFORD,CA,94305,Pass,100
STANFORD FRENCH HOUSE,610 MAYFIELD AV,STANFORD,CA,94305,Pass,97
ST-KAIROS HOUSE,586 MAYFIELD AV,STANFORD,CA,94305,Pass,98
ST-576 ALVARADO ROW,576 ALVARADO ROW ,STANFORD,CA,94305,Pass,100
ST-SYNERGY HOUSE,550 SAN JUAN ST,STANFORD,CA,94305,Pass,92
ST-PHI SIGMA HOUSE,1018 CAMPUS DR,STANFORD,CA,94305,Pass,100
ST-SIGMA NU HOUSE,557 MAYFIELD AV,STANFORD,CA,94305,Pass,97
ST-LA CASA ITALIANA,562 MAYFIELD AV,STANFORD,CA,94305,Pass,100
ST-HILLEL @ STANFORD - KORET PAVILL,564 LANE A ,STANFORD,CA,94305,Pass,100
ST-MUWEKMA-TAH-RUK HOUSE,543 LASUEN ST,STANFORD,CA,94305,Pass,100
ST-COLUMBAE HOUSE,549 LASUEN ,STANFORD,CA,94305,Pass,98
ST-SIGMA CHI FRATERNITY ALPHA ONE,550 LASUEN ST,STANFORD,CA,94305,Pass,100
ST-680 LOMITA,680 LOMITA DR,STANFORD,CA,94305,Pass,100
ST-STOREY HOUSE,544 LASUEN ST,STANFORD,CA,94305,Pass,100
ST-ENCHANTED BROCCOLI FOREST,1115 CAMPUS DR,STANFORD,CA,94305,Pass,97
ST-THETA DELTA CHI,675 LOMITA DR,STANFORD,CA,94305,Pass,97
ST-KAPPA ALPHA HOUSE,664 LOMITA CT,STANFORD,CA,94305,Pass,98
ST-JERRY FRATERNITY,658 LOMITA CT,STANFORD,CA,94305,Pass,86
ST-AMERICAN STUDIES (MURRAY),566 GOVERNOR'S AV,STANFORD,CA,94305,Pass,100
ST-NARNIA,1135 CAMPUS DR,STANFORD,CA,94305,Pass,98
ST-INDEPENDENT HOUSE/EAST,554 GOVERNOR'S AV,STANFORD,CA,94305,Pass,100
ST-YOST HOUSE,574 GOVERNOR'S AV ,STANFORD,CA,94305,Pass,98
ST-SIGMA ALPHA EPSILON FRATERNITY,1047 CAMPUS DR,STANFORD,CA,94305,Pass,100
ST-KAPPA SIGMA FRATERNITY,1035 CAMPUS DR,STANFORD,CA,94305,Pass,100
ST-AVANTI EATING CLUB,591 LOS ARBOLES AV,STANFORD,CA,94305,Pass,100
ST-MIDDLE EARTH EATING CLUB,591 LOS ARBOLES AV,STANFORD,CA,94305,Pass,95
ST-BEEFEATERS DINING SOCIETY,591 LOS ARBOLES AV,STANFORD,CA,94305,Pass,100
ST-BOLLARD SOCIETY EATING CLUB,591 LOS ARBOLES AV,STANFORD,CA,94305,Pass,95
ST-CHRISTINE RICKER,238 SANTA TERESA ST & CAMPUS ,STANFORD,CA,94305,Pass,97
STADIUM GRILLE - S102,450 SERRA MALL ,STANFORD,CA,943057210,Pass,86
THE VARSITY CLUB- FIRST FLOOR TOWER,450 SERRA MALL ,STANFORD,CA,943057210,Pass,97
STANFORD-SECOND FLOOR IN TOWER,450 SERRA MALL ,STANFORD,CA,943057210,Pass,92
ST-PIZZAZ S-128B,450 SERRA MALL ,STANFORD,CA,943057210,Pass,97
THE DOG HOUSE & SIDELINE SAU-S134A,450 SERRA MALL ,STANFORD,CA,943057210,Pass,87
THE STADIUM GRILLE-134B,450 SERRA MALL ,STANFORD,CA,943057210,Pass,98
THE STADIUM EXPRESS-S232,450 SERRA MALL ,STANFORD,CA,943057210,Pass,100
THE STADIUM EXPRESS-S235,450 SERRA MALL ,STANFORD,CA,943057210,Pass,100
ST-XANADU HOUSE,558 MAYFIELD ,STANFORD,CA,94309,Pass,97
BRALY ELEMENTARY SCHOOL,675 GAIL AV,SUNNYVALE,CA,94,Pass,98,,
ROUND TABLE PIZZA-415,415 N MARY AV,SUNNYVALE,CA,94041,Pass,100,,
JUNIPER NETWORKS BLDG A 1ST FL CAFE,1133 INNOVATION WY,SUNNYVALE,CA,94065,Pass,97,,
JUNIPER NETWORKS BLDG A 2ND FL PANTRY,1133 INNOVATION WY,SUNNYVALE,CA,94065,Pass,100,,
Delice's Café and Bake Shoppe,907 E Duane Ave ,Sunnyvale,CA,94085,Fail,,,
BLACK DRAGON DINING @ FUJITSU,1250 E ARQUES AV,SUNNYVALE,CA,94085,Pass*,86*,,
SNEHA SOUTH & NORTH INDIAN REST,1214 APOLLO WY,SUNNYVALE,CA,94085,Pass,83,,
SWATHI TIFFINS,1202 APOLLO WY,SUNNYVALE,CA,94085,Pass*,91*,,
ICHAAT CAFE,1208 E ARQUES AV,SUNNYVALE,CA,94085,Pass,89,,
FRESH U ORDER,500 LAWRENCE EX,SUNNYVALE,CA,94085,Pass*,100*,,
LUV PHO,500 LAWRENCE EX,SUNNYVALE,CA,94085,Pass,87,,
PANERA BREAD #4487,1189 E ARQUES AV,SUNNYVALE,CA,94085,Pass,95,,
CHAAT & CURRYS,520 LAWRENCE EX,SUNNYVALE,CA,94085,Pass,100,,
SICHUAN GOURMET,542 LAKESIDE DR,SUNNYVALE,CA,94085,Pass,96,"Dec. 19, 2014","Dec. 22, 2014"
TEANADO,550 LAKESIDE DR,SUNNYVALE,CA,94085,Pass,93,,
TOGO'S EATERY,540 LAWRENCE EX,SUNNYVALE,CA,94085,Pass,97,,
ROUND TABLE PIZZA,1220 OAKMEAD PY,SUNNYVALE,CA,94085,Pass,93
ARAMARK @ AMD COMMOMS,991 STEWART DR,SUNNYVALE,CA,94085,Pass*,92*
OFF THE STICK KABOB GRILL,927 E ARQUES AV,SUNNYVALE,CA,94085,Pass,96
SRIANANDA BHAVAN,920 E ARQUES AV,SUNNYVALE,CA,94085,Pass*,64*
DELICE'S CAFE & BAKE SHOPPE,907 E DUANE AV,SUNNYVALE,CA,94085,Pass,77
FIVE GUYS BURGERS & FRIES,116 E EL CAMINO REAL ,SUNNYVALE,CA,94085,Pass,100
SAN MIGUEL ELEMENTARY SCHOOL,777 SAN MIGUEL AV,SUNNYVALE,CA,94085,Pass,92
CHUNG TAI ZEN CTR OF SUNNYVALE,750 E ARQUES AV,SUNNYVALE,CA,94085,Pass,100
SUNNYVALE CAFE,223 E MAUDE AV,SUNNYVALE,CA,94085,Pass,91
RUBY'S PAN DULCE,829 BORREGAS AV,SUNNYVALE,CA,94085,Pass,95
JOY WOK,494 N MATHILDA AV,SUNNYVALE,CA,94085,Pass,83
"MERCEDES-BENZ RESEARCH & DEVELOPMENT, NORTH AMERICA",309 N PASTORIA AV,SUNNYVALE,CA,94085,Pass,96
DISH N' DASH,736 N MATHILDA AV,SUNNYVALE,CA,94085,Pass,97
LINKED-IN - CENTER AND MAIN KITCHEN,605 W MAUDE AV,SUNNYVALE,CA,94085,Pass,92
APPLE INC. 410 MARY EXPRESSO BAR,410 MARY AV,SUNNYVALE,CA,94085,Pass,97
BIBIMBOWL,415 N MARY AV,SUNNYVALE,CA,94085,Pass,90
JAMBA JUICE,415 N MARY AV,SUNNYVALE,CA,94085,Pass,96
LITTLE INDIA CAFE,415 N MARY AV,SUNNYVALE,CA,94085,Pass,88
SUSHI CLUB,415 N MARY AV,SUNNYVALE,CA,94085,Pass,90
CAFFE MAC'S,975 BENICIA AV,SUNNYVALE,CA,94085,Pass,92
UNA MAS,548-1 LAWRENCE EX,SUNNYVALE,CA,94086,Pass*,98*
NIRVANAAH!,1038 EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass,95
SPORTY'S BIKINI BAR,1053 E EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass,100
TASTE CULINARY CENTER,1296 KIFER RD,SUNNYVALE,CA,94086,Pass*,97*
BAWARCHI,1165 REED AV,SUNNYVALE,CA,94086,Pass*,84*
VITO'S FAMOUS PIZZA,1155 REED AV,SUNNYVALE,CA,94086,Pass*,85*
R M CATERING LLC,1290 KIFER RD,SUNNYVALE,CA,94086,Pass,100
CHELO KABABI RESTAURANT,1236 S WOLFE RD,SUNNYVALE,CA,94086,Pass*,98*
COSTCO-BAKERY,150 LAWRENCE STATION RD,SUNNYVALE,CA,94086,Pass,95
SWEET TOMATOES,1210 KIFER RD,SUNNYVALE,CA,94086,Pass,96
KABUL AFGHAN CUISINE,833 W EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass,79
GRAND HOTEL,865 W EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass,97
BAY FISH & CHIPS THE,826 W EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass,98
PONDEROSA ELEMENTARY SCHOOL,804 PONDEROSA AV,SUNNYVALE,CA,94086,Pass,100
"ART INSTITUTE OF CALIFORNIA, THE",1120 KIFER RD,SUNNYVALE,CA,94086,Pass*,90*
QUARTER NOTE,1214 APOLLO WY,SUNNYVALE,CA,94086,Pass,93
SUMMIT PUBLIC SCHOOL - DENALI,495 MERCURY DR,SUNNYVALE,CA,94086,Pass*,97*
"INTUITIVE SURGICAL, INC",1020 KIFER RD,SUNNYVALE,CA,94086,Pass,97
SUBWAY #11213,500 LAWRENCE EX,SUNNYVALE,CA,94086,Pass,89
FALAFEL BITE,500 LAWRENCE EX,SUNNYVALE,CA,94086,Pass*,91*
PAD THAI CUISINE,500 LAWRENCE EX,SUNNYVALE,CA,94086,Pass,91
ASIA VILLAGE,747 S WOLFE RD,SUNNYVALE,CA,94086,Pass,87
ST JOHNS,510 LAWRENCE EX,SUNNYVALE,CA,94086,Pass*,98*
MISSION CITY CAFE,510 LAWRENCE EX,SUNNYVALE,CA,94086,Pass*,100*
HD CAFE,1144 E ARQUES AV,SUNNYVALE,CA,94086,Pass*,100*
ATHIDIHI INDIAN CUISINE,727 S WOLFE RD,SUNNYVALE,CA,94086,Pass,85
ERIK'S DELI CAFE,717 E EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass*,98*
CAM HUONG,903 REED AV,SUNNYVALE,CA,94086,Pass,98
RESIDENCE INN SILICON VALLEY I,750 LAKEWAY DR,SUNNYVALE,CA,94086,Pass,98
UFC GYM - SUNNYVALE,733 S WOLFE RD,SUNNYVALE,CA,94086,Pass,98
ONEWAY CAFE,1250 OAKMEAD PY,SUNNYVALE,CA,94086,Pass*,85*
TASTY SUBS,528 LAWRENCE EX,SUNNYVALE,CA,94086,Pass,81
FAULTLINE BREWING CO,1235 OAKMEAD PY,SUNNYVALE,CA,94086,Pass,96
MERIT VEGETARIAN RESTAURANT,548 LAWRENCE EX,SUNNYVALE,CA,94086,Pass,88
FRY'S ELECTRONICS,1077 E ARQUES AV,SUNNYVALE,CA,94086,Pass,97
SHANG HAI FLAVOR SHOP,888 OLD SAN FRANCISCO RD,SUNNYVALE,CA,94086,Pass,82
MADHUBAN INDIAN CUISINE,544 LAWRENCE EX,SUNNYVALE,CA,94086,Pass,66*
BAGEL PLACE CAFE,546 LAWRENCE EX,SUNNYVALE,CA,94086,Pass*,98*
MCDONALD'S RESTAURANT #6664,550 LAWRENCE EX,SUNNYVALE,CA,94086,Pass,100
RESIDENCE INN-RESTAURANT,1080 STEWART DR,SUNNYVALE,CA,94086,Pass*,98*
COCO'S FAMOUS HAMBURGERS #59,1206 OAKMEAD PY,SUNNYVALE,CA,94086,Pass*,93*
LAS ISLITAS TAQUERIA,848 E EVELYN AV,SUNNYVALE,CA,94086,Pass,75
ARAMARK,974 E ARQUES AV,SUNNYVALE,CA,94086,Pass*,90*
GARCIA'S TAQUERIA-738,738 S FAIR OAKS AV,SUNNYVALE,CA,94086,Pass*,94*
DAILY DONUTS,708 N FAIR OAKS AV,SUNNYVALE,CA,94086,Pass,82
ARKA RESTAURANT,725 S FAIR OAKS AV,SUNNYVALE,CA,94086,Pass*,93*
7-ELEVEN FOOD STORE #16189E,1201 WILDWOOD AV,SUNNYVALE,CA,94086,Pass*,64*
CHAVEZ SUPERMARKET-TAQUERIA,666 N FAIR OAKS AV,SUNNYVALE,CA,94086,Pass,94
EL ADOBE TAQUERIA,590 OLD SAN FRANCISCO RD,SUNNYVALE,CA,94086,Pass,95
FIRST UNITED METHODIST CHURCH,535 OLD SAN FRANCISCO RD,SUNNYVALE,CA,94086,Pass,98
LEIDA'S CAFE,845 STEWART DR,SUNNYVALE,CA,94086,Pass,94
LA RONDA,927 E DUANE AV,SUNNYVALE,CA,94086,Pass,90
McHENRY'S BAR AND RESTAURANT,415 E EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass,93
ELLIS SCHOOL,550 E OLIVE AV,SUNNYVALE,CA,94086,Pass*,100*
TAQUERIA EL GRULLO,620 E EVELYN AV,SUNNYVALE,CA,94086,Pass*,100*
BARN THAI RESTAURANT,921 E DUANE AV,SUNNYVALE,CA,94086,Pass,95
PIZZA DEPOT @ 919,919 E DUANE AV,SUNNYVALE,CA,94086,Pass,81
LIFE'S GARDEN,450 OLD SAN FRANCISCO RD,SUNNYVALE,CA,94086,Pass,97
PHO VY,913 E DUANE AV,SUNNYVALE,CA,94086,Pass,86
OBED MEDITERRANEAN CUISINE,911 E DUANE AV,SUNNYVALE,CA,94086,Pass,100
BLUE BONNET,208 S FAIR OAKS AV,SUNNYVALE,CA,94086,Pass*,100*
MERCADO LA TORRE,614 E EVELYN AV,SUNNYVALE,CA,94086,Pass,93
CLARITA'S FILIPINO LCUISINE,905 E DUANE AV,SUNNYVALE,CA,94086,Pass,68
LITTLE MICHOACAN,305 N FAIR OAKS AV,SUNNYVALE,CA,94086,Pass,96
SUSHI BLVD,903 E DUANE AV,SUNNYVALE,CA,94086,Pass,66
TIA JUANA,901 E DUANE AV,SUNNYVALE,CA,94086,Pass,90
SAINT MARTIN CHURCH,597 CENTRAL AV,SUNNYVALE,CA,94086,Pass*,89*
RAINBOW MONTESSORI,790 E DUANE AV,SUNNYVALE,CA,94086,Pass*,100*
SAFEWAY #2887 STARBUCKS,150 E EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass*,100*
SAFEWAY #2887 BAKERY,150 E EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass*,100*
SAFEWAY #2887 DELI,150 E EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass*,97*
KNIGHT'S CAFE,562 BRITTON AV,SUNNYVALE,CA,94086,Pass*,98*
ANDHRA BHAVAN,151 E EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass,90
TINAS KUSINA,582 S MURPHY AV,SUNNYVALE,CA,94086,Pass*,97*
SUNNYVALE ART GALLERY,251 W EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass,92
ISLAND 295,295 E WASHINGTON AV,SUNNYVALE,CA,94086,Pass,81
DISH DASH RESTAURANT,147 E WASHINGTON AV,SUNNYVALE,CA,94086,Pass,100
KING WAH CHINESE RESTAURANT,219 E WASHINGTON AV,SUNNYVALE,CA,94086,Pass*,98*
BAY LEAF,122 S SUNNYVALE AV,SUNNYVALE,CA,94086,Pass,90
HOUSE OF KABOBS,161 S SUNNYVALE AV,SUNNYVALE,CA,94086,Pass,96
RENE-ROSE ISLAND CUISINE,621 CALIENTE DR,SUNNYVALE,CA,94086,Pass,95
ANGELA'S CAFE,623 CALIENTE DR,SUNNYVALE,CA,94086,Pass,84
DOMINO'S PIZZA STORE# 8392,615 CALIENTE DR,SUNNYVALE,CA,94086,Pass,98
DAILY DONUTS & SANDWICHES,110 S SUNNYVALE AV,SUNNYVALE,CA,94086,Pass,95
DISH DASH RESTAURANT,190 S MURPHY AV,SUNNYVALE,CA,94086,Pass,100
TARGET STORE T-2584 - RESTAURANT,298 W MCKINLEY DR,SUNNYVALE,CA,94086,Pass*,98*
SIAM TASTE,172 S MURPHY AV,SUNNYVALE,CA,94086,Pass,98
ROBERTO'S CANTINA,168 S MURPHY AV,SUNNYVALE,CA,94086,Pass*,89*
IC LOUNGE RAMSAS,193 S MURPHY AV,SUNNYVALE,CA,94086,Pass*,89*
THE BEAN SCENE,186 S MURPHY AV,SUNNYVALE,CA,94086,Pass,93
GUMBA'S,176 S MURPHY AV,SUNNYVALE,CA,94086,Pass,92
TARRAGON BAR & GRILL,140 S MURPHY AV,SUNNYVALE,CA,94086,Pass,85
7-ELEVEN #27768,708 N FAIR OAKS AV,SUNNYVALE,CA,94086,Pass,95
HARDY'S BAVARIA,111 W EVELYN AV,SUNNYVALE,CA,94086,Pass*,96*
PAUL & HARVEY'S,130 S MURPHY AV,SUNNYVALE,CA,94086,Pass,96
ROK BISTRO,124 S MURPHY AV,SUNNYVALE,CA,94086,Pass,95
IL POSTALE,127 W WASHINGTON AV,SUNNYVALE,CA,94086,Pass,84
FIBBAR MAGEES RESTAURANT,156 S MURPHY AV,SUNNYVALE,CA,94086,Pass*,92*
BAMBU DESSERTS AND DRINKS,189 W WASHINGTON AV,SUNNYVALE,CA,94086,Pass,100
LILLY MACS,187 S MURPHY AV,SUNNYVALE,CA,94086,Pass,86
DEL MONTE RESTAURANT,100 S MURPHY AV,SUNNYVALE,CA,94086,Pass*,89*
TAO TAO CAFE,181 S MURPHY AV,SUNNYVALE,CA,94086,Pass,100
RAMEN SEAS,173 S MURPHY AV,SUNNYVALE,CA,94086,Pass,76
CHEF YU,163 S MURPHY AV,SUNNYVALE,CA,94086,Pass,92
PHUONG THAO RESTAURANT,155 S MURPHY AV,SUNNYVALE,CA,94086,Pass,91
FIREHOUSE GRILL & BREWERY,111 S MURPHY AV,SUNNYVALE,CA,94086,Pass*,84*
TUMERIC,141 S MURPHY AV,SUNNYVALE,CA,94086,Pass,76
EISENHAUER'S CATERING & EVENTS,149 W HENDY AV,SUNNYVALE,CA,94086,Pass,88
PALACE CAFE,139 S MURPHY AV,SUNNYVALE,CA,94086,Pass*,98*
INCHIN'S BAMBOO GARDEN,151 W WASHINGTON AV,SUNNYVALE,CA,94086,Pass,91
MURPHYS LAW,135 S MURPHY AV,SUNNYVALE,CA,94086,Pass*,98*
THAI BASIL BAR & RESTAURANT,101 S MURPHY AV,SUNNYVALE,CA,94086,Pass,88
TAVERNA BISTRO,133 S MURPHY AV,SUNNYVALE,CA,94086,Pass,90
ROKKO JAPANESE RESTAURANT,188 S FRANCES ST,SUNNYVALE,CA,94086,Pass,89
STARBUCKS COFFEE #2885,460 MATHILDA AV,SUNNYVALE,CA,94086,Pass,96
PHILZ COFFEE,125 S FRANCES ST,SUNNYVALE,CA,94086,Pass,100
THE SANDWICH SPOT,121 S FRANCES ST,SUNNYVALE,CA,94086,Pass,96
MAPLE TREE INN FOODS,711 E EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass,100
DENNY'S RESTAURANT,311 S MATHILDA AV,SUNNYVALE,CA,94086,Pass,88
STARBUCK'S COFFEE #539,795 E EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass,100
BISHOP SCHOOL,450 N SUNNYVALE AV,SUNNYVALE,CA,94086,Pass,96
SUSAN'S DONUT SHOP,1113 TASMAN DR,SUNNYVALE,CA,94086,Pass,91
STEVENS CLASSIC PHILLY CHEESESTE,1121 TASMAN DR,SUNNYVALE,CA,94086,Pass,83
COLUMBIA MIDDLE SCHOOL,739 MORSE AV,SUNNYVALE,CA,94086,Pass,95
APPLE- MT 01 KITCHEN/ SERVERY,250 MATHILDA AV,SUNNYVALE,CA,94086,Pass*,100*
APPLE MT-01 COFFEE BAR,250 MATHILDA AV,SUNNYVALE,CA,94086,Pass*,100*
GOMBEI BENTO,155 E MAUDE AV,SUNNYVALE,CA,94086,Pass,82
TAQUERIA & TIENDITA,195 E MAUDE AV,SUNNYVALE,CA,94086,Pass,86
SUNNYVALE JR HIGH SCHOOL,1080 MANGO AV,SUNNYVALE,CA,94086,Pass,94
LE BOULANGER INC,305 N MATHILDA AV,SUNNYVALE,CA,94086,Pass,85
STRATFORD SCHOOL,820 W MC KINLEY AV,SUNNYVALE,CA,94086,Pass,86
7-ELEVEN FOOD STORE #2232-14248C,250 W MAUDE AV,SUNNYVALE,CA,94086,Pass,86
PIZZA HUT #281049,464 N MATHILDA AV,SUNNYVALE,CA,94086,Pass,95
SHAW'S SANDWICHES,470 N MATHILDA AV,SUNNYVALE,CA,94086,Pass,91
LUCKY #780 -BAKERY,484 N MATHILDA AV,SUNNYVALE,CA,94086,Pass,92
LUCKY #780-RESTAURANT,484 N MATHILDA AV,SUNNYVALE,CA,94086,Pass,98
COSMOPOLITAN CAFE @ WALMART,860 W CALIFORNIA AV,SUNNYVALE,CA,94086,Pass,84
KENTUCKY FRIED CHICKEN,340 W MAUDE AV,SUNNYVALE,CA,94086,Pass,93
KAL'S BAR B-Q,425 N MATHILDA AV,SUNNYVALE,CA,94086,Pass,90
BAGEL STREET CAFE,346 W MAUDE AV,SUNNYVALE,CA,94086,Pass,93
MARTY'S DONUTS,350 W MAUDE AV,SUNNYVALE,CA,94086,Pass,97
TACO BELL #028834,991 W EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass,97
RUBY'S TAQUERIA,821 BORREGAS AV,SUNNYVALE,CA,94086,Pass,93
WENDY'S-485,485 N MATHILDA AV,SUNNYVALE,CA,94086,Pass,96
MCDONALD'S RESTAURANT #6867,615 N MATHILDA AV,SUNNYVALE,CA,94086,Pass,91
CHERRY CHASE SCHOOL,1138 HEATHERSTONE AV,SUNNYVALE,CA,94086,Pass,92
PALLADIUM,767 N MATHILDA AV,SUNNYVALE,CA,94086,Pass,82
HOBEE'S RESTAURANT,800 E AHWANEE AV,SUNNYVALE,CA,94086,Pass,80
STARBUCKS COFFEE #8856,201 S MARY AV,SUNNYVALE,CA,94086,Pass*,98*
QUIZNO'S #3438,251 S MARY AV,SUNNYVALE,CA,94086,Pass*,90*
DENNY'S,814 E AHWANEE AV,SUNNYVALE,CA,94086,Pass,84
BURGER KING #10953,773 N MATHILDA AV,SUNNYVALE,CA,94086,Pass,98
7-ELEVEN FOOD STORE #367-25950A,1002 W EVELYN AV,SUNNYVALE,CA,94086,Pass,88
MCDONALD'S RESTAURANT,1169 W EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass*,98*
VARGAS ELEMENTARY SCHOOL,1054 CARSON DR,SUNNYVALE,CA,94086,Pass,98
MADRAS CAFE,1187 W EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass,83
LINKED-IN COFFEE AREA,580 MARY AV,SUNNYVALE,CA,94086,Pass,96
LINKED-IN ELEVATE,580 MARY AV,SUNNYVALE,CA,94086,Pass,89
PHO QUYEN 2 NOODLE HOUSE,1185 W EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass*,94*
ROUND TABLE PIZZA-665,665 S BERNARDO AV,SUNNYVALE,CA,94086,Pass*,93*
CATHOLIC ACADEMY OF SUNNYVALE-KITCHEN,195 LEOTA AV,SUNNYVALE,CA,94086,Pass,97
"SUPER TAQUERIA RESTAURANTS, INC",1195 W EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass,83
ASTERIA GRILL,502 ROSS DR,SUNNYVALE,CA,94086,Pass,90
PIZZA HUT #283323,1241 W EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass*,87*
SENOR JALAPENO,415 N MARY AV,SUNNYVALE,CA,94086,Pass,94
SUBWAY #5834,415 N MARY AV,SUNNYVALE,CA,94086,Pass,93
TOGO'S,1253 W EL CAMINO REAL ,SUNNYVALE,CA,94086,Pass,84
EUREST DINING SERVICES @ SYNOPSYS,1030 W MAUDE AV,SUNNYVALE,CA,94086,Pass,88
Bay Area Hot Breads,464 E El Camino Real,Sunnyvale,CA,94087,Fail,
New Port Restaurant,1686 S Wolfe Rd,Sunnyvale,CA,94087,Fail,
INDIA CHAAT CUISINE,1082 E EL CAMINO REAL ,SUNNYVALE,CA,94087,Conditional Pass*,49*
PALACE BBQ BUFFET,1092 E EL CAMINO REAL ,SUNNYVALE,CA,94087,Pass,94
